	object	description	subject	label
6180	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_53483	Nel santuario di Gildone si è rinvenuta una statuina di Eros, diversa solo per la posizione inversa delle braccia.I materiali votivi di Gildone vengono genericamente datati tra la fine del III e il II secolo a.C.A Morgantina, in Sicilia, si sono rinvenuti frammenti appartenenti a statuine di Eros simili.Due teste di tipo analogo sono invece documentate nella stipe votiva scavata in località Bottaro a Pompei, dove sono associate a materiali databili soprattutto tra III e II secolo a.C.	Fanciullo stante, frontale, pettinato con un ciuffo sulla fronte evestito di un lungo himation, che avvolge spalle, braccia e lasciascoperto il resto del corpo nudo. Il braccio destro è piegatosul fianco, quello sinistro disteso; il peso grava sulla gamba destra distesa, mentre quella sinistra è discosta e appena flessa.Retro liscio.	incoherent
6181	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_42087	verga bifida desinente in tre foglie aperte cui si salda il castone ovale con pietra dura blu/ celeste su cui è inciso busto femminile	REPERTI ARCHEOLOGICI : ANELLO	incoherent
7103	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11047417@	Testa votiva virile con capelli a calotta. La capigliatura è espressa da una calotta liscia che scende dalla fronte alla nuca, rastremandosi. Le orecchie, ridotte al solo contorno, sono state applicate a testa finita in uno spazio semicircolare ricavato nella calotta. La fronte è bassa, le sopracciglia sono molto poco ricurve ma lunghe e aggettanti. Le cavità orbitali sono piatte: in esse gli occhi sono ridotti ad una semplice incisione a mandorla che circoscrive il globo leggermente sporgente. Il naso è molto lungo, con la punta pronunciata e la narice e la pinna destra più sviluppata di quella di sinistra. La bocca enorme, dalle labbra carnose e lunghissime, è stata anche essa applicata in un secondo momento. Il mento è debole e il collo affatto curato svasato a formare il piano di posa.	"offerente ""aperto capite"", STRUMENTI, UTENSILI E OGGETTI D’USO/OGGETTI PER USO CERIMONIALE, MAGICO E VOTIVO"	incoherent
7107	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11047412@	Testa votiva virile velata. Priva di molti punti dell'orlo del velo e del naso. L'occipite è molto sporgente ed arrotondato. Capelli e orecchie non sono stati riprodotti. La fronte è ampia e piatta. Le arcate sopracciliari sono fortissime e costituiscono le palpebre superiori degli occhi, allungati e con palpebre inferiori marcate. La bocca dagli angoli cadenti è grande e il labbro superiore è ricurvo. Tra le labbra e il mento vi è un notevole intervallo. Il collo è corto e molto svasato.	"offerente ""velato capite"", STRUMENTI, UTENSILI E OGGETTI D’USO/OGGETTI PER USO CERIMONIALE, MAGICO E VOTIVO"	incoherent
7116	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11052695@	STELE A NAISKOS; CORONAMENTO CON LISTELLO, GOLA EGIZIA E TIMPANO/DISCO SOLARE IN RILIEVO NEL TIMPANO; PILASTRI RETTANGOLARI; ICONICA. FIGURA UMANA FRONTALE	Figura umana	coherent
7128	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99263	Quadretto figurato inserito in cornice lignea.	La scena raffigura tre suonatori ambulanti ed un fanciullo. I personaggi portano la maschera, per cui si intuisce she si tratta di una scena teatrale. Essi recano come strumenti musicali il doppio flauto, i cembali ed il tamburello. Lo stesso soggetto si trova in mosaico in un emblema firmato da Dioskurides di Samo, decisamente pi˘ antico ma derivante dallo stesso archetipo.	incoherent
7130	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99277	Frammento centrale di parete affrescata a fondo bianco staccato dalla parete ed inserito in cornice di legno.	guerriero	coherent
7135	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_91410	Riproduce su una base oblunga e rialzata una panthera (leopardo o ghepardo), oppure una lince, accucciata con gli arti anteriori ad estremità conserte e con la lunga coda che, passando tra le zampe posteriori, risale sul costato. La testa, eretta e girata a destra, mostra tutti gli elementi del muso accuratamente modellati, con le orecchie a punta cuoriforme ben tese. Applicato a rilievo prima della cottura, gira attorno al collo un serto d'edera, il cui tralcio, segnato da tratti obliqui trasversali incisi tre a tre, è affiancato su entrambi i lati da foglie cuoriformi. Pendono da questo ornamento sul petto lunghe foglie bianche sopradipinte, mentre tutto il corpo ha la pelle caratterizzata da piccole macchie nere circolari.	Pantera	coherent
7136	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98705	figura femminile stante con alto polos.	I capelli sono a linguette sulla fronte e digradanti in due trecce sulle spalle.. Indossa un lungo himation obliquo e al di sotto di un chitone, tenuto sollevato dalla mano sinistra.	incoherent
7137	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98719	Testa femminile con corona tondeggiante.	figura decorata con elementi posticci, capelli in triplice fila di riccioli a lumachella, volto pesante.	incoherent
7138	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_98785	Testa di recumbente barbato su kline.	Testa con baffi e barba a riccioli plasticamente individuati, capelli a ciocche scomposte, benda sulla fronte sormontata da un cercine liscio ornato da due rosette e una palmetta centrale.	incoherent
7139	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99028	Statua stante in moto con sostegno su base.	GUERRIERO	coherent
7405	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99080	Statua di animale poggiato su una base ovale.	Questa cagna, rispetto all'altra coricata del Museo di Napoli, Ë la pi˘ vicina al tipo della cagna del museo Barracco, ma Ë stata restaurata con la zampa posteriore destra allungata, anzichÈ flessa come nell'esemplare romano. Rimandano al tipo della cagna Barracco la resa del ventre, del dorso, della cintura scapolare, cosÏ come la rotazione del collo e l'impostazione del petto. La differenza rispetto alla cagna Barracco Ë data dall'errato restauro, probabilmente ispirato ad un altro modello evidentemente noto all'epoca, quello del cane levriero che si gratta l'orecchio del tipo Vaticano-Berlino. In entrambi gli esemplari napoletani l'animale si curva e si distende su un lato, ma in nessuno dei due esso Ë rappresentato nell'atteggiamento della cagna Barracco che, conservando probabilmente la caratteristica principale del tipo, si lecca la ferita visibile su entrambi i lati della zampa posteriore destra.	incoherent
7408	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99121	Statua femminile colossale stante su base.	flora	coherent
7409	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99122	Statua colossale stante su base.	Ercole in riposo	coherent
7410	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99133	Statua maschile distesa su base.	guerriero caduto	coherent
7411	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99145	Gruppo composto da una statue femminile stante con erote e sostegno, su un plinto non modanato, di forma rettangolare, ma dal profilo posteriore alquanto irregolare.	Afrodite gravita sulla gamba destra ed arretra lievemente la sinistra flessa, con il tallone sollevato, secondo uno schema di ponderazione invertito rispetto a quello generalmente documentato dal tipo dell'Afrodite Cnidia e dalle numerose varianti ellenistiche del tipo della Pudica. La dea con i capelli ondulati raccolti sul vertice del capo in un nodo, nuda, copre il solo pube con un corposo mantello tenuto con la mano del braccio destro abbassato in avanti, mentre con il sinistro piegato sorregge una sorta di scettro. Al suo fianco sinistro Ë un erote stante con conchiglia.	incoherent
7412	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99156	Testa con busto e peduccio moderni.	Eroe tipo Pasquino	coherent
7413	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_99158	Restaurata da Carlo Albacini.	La figura femminile, inferiormente composta da un pilastrino rastremato, Ë chiusa in un mantello, che si avvolge attorno al corpo e termina con un lembo gettato all'indietro sulla spalla.	incoherent
7494	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd10989746@	COPIA DELLA VENERE ACCOVACCIATA DI DOIDALSASAS	VENERE	coherent
7495	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd10989810@	FIGURA PANNEGGIATA CON FRUTTA RACCOLTA TRA LE PIEGHE DEL MANTELLO E IL BRACCIO SINISTRO NELLA DESTRA OGGETTO NON IDENTIFICABILE	SILVANO	coherent
8050	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68681	Protome bovina di argilla rosata depurata; dipinta a vernice rossa con ingobbiatura biancastra. Sul collo, in corrispondenza degli orecchi, sono due forellini per l'affissione.	Protome ben modellata, con particolari anatomici resi realisticamente, riproducente la testa di un bue. Ha grandi corna semilunate, orecchi, peluria sulla fronte cinta da una benda, occhi mansueti con pliche palpebrali evidenziate, muso ben modellato e collo con pelle pendente.	incoherent
8052	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_84575	bocchino campaniforme; collo alto e sottile; corpo molto schiacciato; pie de troncoconico modanato; ansa a bastoncello	Eros androgino	coherent
8305	http://dati.culturaitalia.it/resource/oai-oaicat-iccd-org-@iccd11059275@	SCARABEO CON SULLA BASE GUERRIERO INGINOCCHIATO CON ARCO E FRECCIA	SCARABEO	coherent
8438	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44539	Statuetta femminile di offernte. Rimane il busto acefalo con la mano destra al petto a sorreggre un fiore di loto. Anatomia appena definita. Argilla giallina; matrice stanchissima; tracce di sovradipintura in rosso.	Offerente	coherent
8440	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44551	Frammento di grande matrice per figura di kore con fiore di loto al petto. La fanciulla veste un chitone con himation riccamente panneggiato.	KORE	coherent
8441	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44555	Figura maschile di banchettante semisdraiato su kline. Testa piccola e tondeggiante impostata su collo tozzo; volto grassoccio con tratti somatici accentuati e capelli a calotta. Il braccio sinistro è flesso con il gomito appoggiato sul cuscino e la mano è portata davanti al fianco a reggere un attributo: un uovo. Il braccio destro è disteso lungo il fianco. Un himation con ampie pieghe ricade dalla spalla sinistra, coprendo il braccio ed avvolgendo le gambe. Il busto e il braccio destro, scoperti, recano una resa della muscolatura sommaria e poco accentuata. Sulla kline è appoggiato un materasso sottile e sporgente, con al di sopra un cuscino. Argilla rosata; matrice stanca; sovradipintura in rosso sui capelli.	Recumbente	coherent
8444	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44562	Statuetta di recumbente frammentario. Si conserva il busto, privo del braccio destro. Capelli resi con ciocche a lumachella, volto rotondo; occhi a bulbo con palpebre bordate; naso grosso; labbra carnose. Himation sull'avambraccio sinistro, ripegato a reggere il corpo sulla kline, di cui si conserva un piccolo tratto. Cuscino. Argilla beige; matrice discreta	Recumbente	coherent
8449	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44613	Testa di recumbente. I capelli non sono modellati in dettaglio sulla fronte perché destinati a essere nascosti da una larga fascia orizzontale liscia, applicata è in gran parte perduta, dalla quale scendono lateralmente due lembi verticali, parzialmente conservati solo sul fianco destro della testa. Sotto la benda scende ai lati del volto una doppia serie di lunghi riccioli assai plastici, avvolti a cavatappi, che nascondono completamente le orecchie e formano due zone di forte chiaroscuro ai lati del volto. Ai lati del collo scendono lunghe ciocche di capelli, ondulate in modo variato e da profondi solchi a stecca. Al di sopra della benda è posata una corona di grossi elementi vegetali appuntiti, che convergono verso il centro; lateralmente sono applicati due globi. Sopra è posto un grosso cercine tondeggiante probabilmente vegetale, dalla superficie puntinata a leggere le impressioni, per renderne la rugosità. Volto dall'ovale allungato, fronte bassa,naso diritto, bocca stretta	Recumbente	coherent
8450	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44615	Figura pileata con montone sulle spalle. Volto maschile pieno e tondeggiante con tratti poco definiti. Sotto il pileo, corona di riccioli. Animale di profilo con grosse corna ricurve, vello reso da sottili linee incise.	Moskophoros	coherent
8451	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44619	Sostegno di foculo. Si conserva la parte superiore di sileno accovacciato tra due volute. Argilla verdastra, superficie vetrificata. Matrice stanca.	Personaggi: sileno	coherent
8452	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_44627	Statuetta di sileno accovacciato che suona il doppio flauto. Tracce di ingobbio e colore rosse Argilla giallina, matrice stanca	Sileno	coherent
8453	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68710	Il Satiro di Mazara rappresenta una delle rare opere scultoree in bronzo a noi pervenute dallâ€™antichitÃ .La raritÃ  delle statue bronzee del mondo greco e romano Ã¨ dovuta al fatto che spesso, per lâ€™esigenza di reperire metalli o in caso di necessitÃ  belliche, esse venivano fuse per ricavarne altre sculture o armi. Il fatto che le fonti antiche parlino di celebri scultori, come Lisippo e Prassitele e dei loro capolavori, ha indotto la comunitÃ  scientifica degli archeologi ad elaborare tesi e supposizioni sulla possibile identificazione del Satiro con lâ€™originale di un famoso scultore o con una copia o ancora con unâ€™anonima opera di unâ€™abile artigiano. Sulla base quindi delle diverse considerazioni avanzate dagli studiosi, in base a ragioni di ordine tecnico o stilistico, le datazioni proposte per il Satiro oscillano tra il IV secolo a.C. ed il I secolo d.C.Da unâ€™iniziale erronea identificazione della statua bronzea con la figura di Eolo, dio del vento, gli archeologi sono giunti alla conclusione che si tratti di un Satiro, figura semiferina del corteggio di Dioniso, sia per le orecchie equine che per la presenza sul dorso di un foro per la coda equina. Inoltre il confronto con rappresentazioni analoghe su gemme e rilievi ha precisato ulteriormente che si tratta di una figura di Satiro danzante in preda allâ€™ebbrezza del vino, solitamente raffigurato in vorticoso movimento con il capo rivolto allâ€™indietro e un kantharos (coppa per il vino) in una mano, mentre sostiene con lâ€™altra il tirso, bastone adorno di foglie, nastri talvolta con una pigna ad unâ€™estremitÃ .Il Satiro di Mazara Ã¨ stato identificato da Paolo Moreno con il Satiro opera dello scultore Prassitele vissuto nel IV secolo a.C. (375-330 a.C.), secondo unâ€™interpretazione che finora ha avuto larga eco. Antonino Di Vita la considera ornamento di una nave (tutela) opera del tardo ellenismo o dei primi anni dellâ€™Impero romano. Secondo Eugenio La Rocca la statua sarebbe unâ€™opera del tardo ellenismo, di cui Ã¨ tipica la rappresentazione realistica e vorticosa del movimento, mentre Claudio Parisi Presicce considera il Satiro pertinente ad un gruppo statuario realizzato ad Atene ed adoperato come modello dalle officine degli artisti neoattici della seconda metÃ  del I secolo a.C.Per quanto concerne i dati tecnici, lâ€™elevata presenza di piombo (16-17%) nella lega, che rende il bronzo piÃ¹ duttile dopo il raffreddamento e offre la possibilitÃ  di ritoccare a freddo con il cesello i dettagli, denota una fase evoluta della tecnica bronzistica antica, peculiare delle opere bronzee tardo-ellenistiche.Per Nicola Bonacasa il Satiro di Mazara farebbe parte di un gruppo scultoreo raffigurante il trionfo indiano di Dioniso, databile al I secolo a.C. Da ultimo Antonio Giuliano sostiene che la statua facesse parte di un gruppo di Satiri e Menadi creato nel 30 a.C. per il trionfo di Marco Antonio che aveva conquistato lâ€™Egitto.Avvincente la storia del rinvenimento della scultura. Nella primavera del 1997, nelle acque del Canale di Sicilia antistanti Mazara del Vallo, la gamba sinistra di una statua bronzea rimase impigliata nelle reti del motopeschereccio â€œCapitan Ciccioâ€�, di proprietÃ  degli armatori Asaro e Scilla, comandata da Francesco Adragna. Fu allora che il Soprintendente ai Beni Culturali ed Ambientali di Trapani, Dott.ssa Rosalia Camerata Scovazzo, attivÃ² una ricognizione nell'area presunta del rinvenimento. Sulla base di analisi con il sonar a scansione laterale, effettuate tra il 21 ed il 22 luglio 1997, fu segnalata la presenza di altri reperti metallici. Infine nel marzo del 1998 fu recuperata la statua priva delle braccia e dell'altra gamba. Visto il delicato stato di conservazione la scultura fu trasportata a Roma dove fu sottoposta ad un delicatissimo e complicato restauro ad opera dell'Istituto Centrale del Restauro.	satiro danzante	coherent
8454	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68714	La dott.ssa Rosalba Panvini ritiene che la Gorgone-Medusa sia stata commissionata dal tiranno Gelone di Gela nel 485 a.C. in prospettiva di una politica culturale di propaganda in relazione al trasferimento politico della sede da Gela a Siracusa. Lo stilema corinzio dellâ€™arula si giustificherebbe in quanto Siracusa Ã¨ originariamente colonia di Corinto. Il prof. M. Torelli, invece, ritiene che il soggetto dellâ€™arula, di evidente carattere funerario, sia da considerare manifestazione di religiositÃ  privata.	Mitologia greca: Gorgone-Medusa, Pegaso e Crisaore	coherent
8455	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68825	Lekythos miniaturistica di argilla di colore rosa, porosa, con inclusi micacei.Labbro a calice, collo cilindrico svasato, spalla arrotondata, corpo globulare schiacciato, ansa a nastro verticale impostata tra il collo e la spalla. Sul corpo Ã¨ raffigurata una Nike in volo verso destra con specchio nella mano sinistra. Collo e superficie dell'orlo a risparmio.	Mitologia classica: Nike in volo	coherent
8456	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_68921	Labbro troncoconico rovesciato molto svasato, alto e sottile collo cilindrico, spalla a profilo leggermente obliquo, corpo ovoidale rastremato verso il piede a disco, ansa a nastro impostata verticalmente tra il collo e la spalla; decorazione a figure nere, sulla spalla un gallo, sul corpo una scena figurata, labbro, piede ed ansa interamente a vernice nera.	SocietÃ : guerriero; figure maschili	coherent
8457	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69003	Cratere di argilla colore arancio; ingobbiatura arancio chiaro ; orlo retto sporgente con bordo pendulo; collo pressoché cilindrico; corpo panciuto su piede sagomato; anse tipiche a colonnette dalla spalla all'orlo. Sul collo (A) fascia risparmiata con treccia di boccioli a vernice nera. Sul bordo pendulo risparmiato due file parallele di punti inquadrate da sottili linee parallele a vernice nera. Sull'orlo risparmiato treccia di boccioli; sulle anse palmette tra girali. Dettagli a pennello sottile a vernice nera; dipinto a figure rosse.	Società: danza; vita sociale	coherent
8458	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69004	Cratere a campana di argilla colore arancio, dipinto a figure rosse e sovradipinto in bianco; vernice nera diluita, ingobbiatura rosa arancio. Forma canonica; alto piede troncoconico; anse ripiegate verso l'alto. Sotto le anse palmette a ventaglio fra girali con campanule. Il punto di attacco delle anse col corpo è decorato con una raggiera di linee a vernice nera su fondo risparmiato. La scena è inquadrata nella parte superiore, al di sotto della bocca, da un ramo d'alloro risparmiato, nella parte inferiore da un meandro ad onda. Fascia risparmiata sull'orlo.	Società: vita quotidiana	coherent
8459	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69009	Grande kylix a vernice nera, di argilla di colore rosa-arancio; ingobbiatura dello stesso colore, sovradipinta in bianco e giallo. Orlo piatto con listello rialzato, vasca di media profondità su basso piede a disco modanato, anse a cestello sagomate con apicature centrali a bottoncino. Sugli apici a bottoncino rosette a 8 petali in colore bianco. All'esterno, sotto le anse palmette a ventaglio fra girali. La scena è delimitata in basso da meandri inframezzati da motivi a scacchiera.	Società: simbologie funerarie. Mitologia greco-romana: Eros (Cupido)	coherent
8460	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_69017	Nella scheda storica il manufatto è datato al V sec. a.C.	Tre figure femminili panneggiate, stanti, di prospetto, di cui la centrale, raffigurata al di là di un'arula circolare, suona il doppio flauto; mentre le due laterali reggono rispettivamente: quella a sinistra un flabello(?) e quella a destra un attributo illeggibile. Le figure ricoperte da un elegante panneggio, sono caratterizzate dall'ovale del volto (poco curato nei dettagli) e dall'alto polos.	incoherent
8461	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13631	La testa colossale mancante della parte superiore.	La testa Ë ornata da una corona civica con rami di querciaannodati sulla nuca tramite una benda.	incoherent
8462	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13666	Capitello di parasta figurato.	capricorni marini su globo, sopra un kalatos d'acanto.	coherent
8463	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13715	Statua maschile nuda.	La figura Ë stante sulla gamba destra, la sinistra Ë scartata di lato; il braccio destro, distaccato dal corpo, Ë retto da un puntello. Un mantello copre la spalla sinistra ed Ë avvolto intorno al braccio; volto leggermente rivolto a sinistra. La parte posteriore della statua presenta un'esecuzione sommaria.	incoherent
8464	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_13727	figura maschile distesa.	erote	coherent
8637	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_88057	Il bronzetto rappresenta una figura femminile stante su una laminetta quadrangolare vestita di un abito che le cinge il corpo lasciando scoperte solo le punte dei piedi. Le braccia sono distese lungo il corpo e non c'è indicazione delle mani. Il volto è ovale,senza indicazioni dei tratti fisionomici, i capelli lunghi scendono sulle spalle e sono incisi con segni orizzontali.	Figura femminile	coherent
8638	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_88066	si tratta di un pezzo di fattura molto rozza per il quale non è facile trovare confronti nella piccola plastica bronzea italica e per la cui autenticità potrebbe nascere qualche dubbio	kouros	coherent
9098	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_34540	Blocco con timpano triangolare, acroterio centrale a palmetta di otto petali e acroteri angolari a semipalmette. Sul timpano a rilievo: grifo.Il frammento b) conserva a sinistra la cornice modanata e, in alto, i resti di due tenie pendule.Campo epigrafico con cornice modanata.	grifo	coherent
9099	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33557	In area molisana questi oggetti, per le epoche arcaiche, sono molto rari. Due antefisse arcaiche provengono da Larino; una antefissa a testa femminile, della stessa derivazione da modelli capuani, proviene da San Giacomo degli Schiavoni, molto più accurata nellesecuzione e con una impronta arcaicistica molto più evidente.	Testa femminile	coherent
9100	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_33769	Disco delimitato da fascia di sottili scanalature, con foro in basso, lievemente decentrato rispetto allasse becco/ansa; becco molto pronunciato,con ampio forellino per laria nel punto di giunzione con la spalla; ansaad anello scanalato. Spalla cadente allesterno, parete lievemente convessa, base piatta sottolineata da un solco inciso.Decorazione a rilievo sul disco: ariete.	Ariete gradiente a destra.	coherent
9101	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_53479	Il tipo è documentato nel santuario di Larino e datato indirettamente al III secolo a.C.	Figura Femminile	coherent
9103	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_38989	Protome fittile femminile. Volto squdrato, occhi a bulbo molto ravvicinati, naso dalle larghe narici, piccola bocca dalle labbra serrate e mento arrotondato, capigliatura bipartita a linguette con stephane e velo; le due bende che cadono sulle spalle lasciano scoperte le orecchie.Argilla nocciola chiaro, superficie vacuolata e con scaglie micacee.	figura femminile	coherent
9104	http://dati.culturaitalia.it/resource/oai-culturaitalia-it-museiditalia-work_36402	lastra di tomba intonacata e dipinta a colori policromi. lastra corta cuspidata.	parte centrale della scena figurata scrostata. si legge un combattimento tra guerrieri, armati di elmo, giavellotto e scudo, schinieri alle gambe, il guerriero di spalle a destra veste un chitonisco bianco decorato di rosso, buona resa anatomica	incoherent
